dataset,model,topic_idx,human_idx,c_npmi_10_full,c_npmi_10_nytimes_full,c_npmi_10_test,c_npmi_10_train,c_npmi_10_val,c_uci_full,c_v_full,c_v_nytimes_full,c_v_test,c_v_train,c_v_val,u_mass_full,scores_raw,confidences_raw,c_npmi_10_wikitext_full,c_v_wikitext_full,task
wikitext,mallet,8,1,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,2,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,3,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,4,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,5,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,6,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,2,1,,,ratings
wikitext,mallet,8,7,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,8,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,2,1,,,ratings
wikitext,mallet,8,9,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,10,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,11,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,12,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,13,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,8,14,0.2396959908,0.1461677513,0.2376422928,0.2637824498,0.2070979702,2.0351058744,0.776992135,0.6486850009,0.7727109014,0.8156249933,0.736880305,-1.7058755557,3,1,,,ratings
wikitext,mallet,9,0,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,1,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,2,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,3,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,4,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,5,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,6,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,7,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,8,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,9,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,10,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,11,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,12,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,13,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,9,14,0.152205932,0.1226361897,0.1517987262,0.1667233989,0.1478441455,1.3587275141,0.7529996018,0.724449605,0.7515742387,0.7799151755,0.755804727,-1.6879495191,3,1,,,ratings
wikitext,mallet,10,0,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,2,1,,,ratings
wikitext,mallet,10,1,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,2,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,3,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,4,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,5,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,6,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,2,1,,,ratings
wikitext,mallet,10,7,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,8,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,9,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,2,1,,,ratings
wikitext,mallet,10,10,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,11,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,12,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,13,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,10,14,0.1551475522,0.0996929227,0.1546230218,0.1661933562,0.1528355061,1.412081362,0.7171005141,0.6127821474,0.7155636193,0.738958526,0.7439182081,-1.8153807453,3,1,,,ratings
wikitext,mallet,11,0,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,3,1,,,ratings
wikitext,mallet,11,1,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,3,1,,,ratings
wikitext,mallet,11,2,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,11,3,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,11,4,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,3,1,,,ratings
wikitext,mallet,11,5,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,3,1,,,ratings
wikitext,mallet,11,6,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,3,1,,,ratings
wikitext,mallet,11,7,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,11,8,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,11,9,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,1,1,,,ratings
wikitext,mallet,11,10,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,3,1,,,ratings
wikitext,mallet,11,11,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,11,12,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,11,13,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,1,1,,,ratings
wikitext,mallet,11,14,0.0588090288,0.0708920729,0.0588788603,0.0568541988,-0.0063127118,0.5478661256,0.5274627927,0.5486386784,0.5278019971,0.521221778,0.4941354067,-2.0470296295,2,1,,,ratings
wikitext,mallet,12,0,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,2,1,,,ratings
wikitext,mallet,12,1,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,2,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,3,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,4,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,1,1,,,ratings
wikitext,mallet,12,5,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,6,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,2,1,,,ratings
wikitext,mallet,12,7,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,8,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,9,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,10,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,11,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,12,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,2,1,,,ratings
wikitext,mallet,12,13,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,3,1,,,ratings
wikitext,mallet,12,14,0.1881396547,0.1730410233,0.1874875196,0.1626490111,-0.1812167316,2.0740698577,0.804251239,0.7894903294,0.803517287,0.8012512272,0.3814325906,-2.5299747134,2,1,,,ratings
wikitext,mallet,13,0,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,2,1,,,ratings
wikitext,mallet,13,1,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,2,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,3,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,4,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,5,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,6,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,2,1,,,ratings
wikitext,mallet,13,7,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,8,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,9,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,10,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,11,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,12,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,13,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,13,14,0.186949611,0.1919888107,0.1860629885,0.2026475025,0.0672046844,1.6912622935,0.8227066952,0.8158963155,0.8222633985,0.8167106014,0.760923178,-2.123671849,3,1,,,ratings
wikitext,mallet,14,0,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,3,1,,,ratings
wikitext,mallet,14,1,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,3,1,,,ratings
wikitext,mallet,14,2,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,3,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,4,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,5,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,3,1,,,ratings
wikitext,mallet,14,6,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,3,1,,,ratings
wikitext,mallet,14,7,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,3,1,,,ratings
wikitext,mallet,14,8,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,9,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,3,1,,,ratings
wikitext,mallet,14,10,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,11,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,12,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,13,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,14,14,0.0865678352,0.075291602,0.0865093878,0.0889606381,0.0025752502,0.8904711614,0.6046756192,0.5587478545,0.6045860486,0.6096779871,0.5302849802,-2.022967454,2,1,,,ratings
wikitext,mallet,15,0,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,1,,,ratings
wikitext,mallet,15,1,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,1,1,,,ratings
wikitext,mallet,15,2,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,1,1,,,ratings
wikitext,mallet,15,3,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,1,,,ratings
wikitext,mallet,15,4,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,1,,,ratings
wikitext,mallet,15,5,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,0,,,ratings
wikitext,mallet,15,6,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,1,1,,,ratings
wikitext,mallet,15,7,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,1,,,ratings
wikitext,mallet,15,8,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,1,,,ratings
wikitext,mallet,15,9,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,0,,,ratings
wikitext,mallet,15,10,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,2,0,,,ratings
wikitext,mallet,15,11,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,1,1,,,ratings
wikitext,mallet,15,12,0.0381804348,0.0267283562,0.038226356,0.0409627029,0.0342968961,0.3226700151,0.4855197667,0.4543277912,0.4866560848,0.4788508169,0.4893200628,-1.2047382405,1,1,,,ratings
